id,DOE,Age,First_Name,Last_Name,Gender,profession,Working_experience,Salary,Platforms,Hobbies,Counttyandstate,demographics,indebt,isHomeOwner,Owns_Car,Phone
1300,4/27/2021 11:07,50,stewart,carmichael,male,Software Engineer,2,"$17,456 ",YouTube,Sports,"Canada, New York",Sub_Urban,TRUE,FALSE,TRUE,40.32.21.21
1301,4/27/2021 11:07,21,stewart,carmichael,non-binary,Marketer Manager,7,"$14,674 ",Instagram,Sports,"Canada, Minnesota",Sub_Urban,TRUE,TRUE,FALSE,011-4988260
1302,4/27/2021 11:07,50,duane,noonan,male,Student,4,"$10,541 ",YouTube,Sports,"Canada, Wisconsin",Rural,TRUE,TRUE,TRUE,(1) 354-2534
1303,4/27/2021 11:07,31,duane,noonan,non-binary,Marketer Manager,8,"$12,161 ",Instagram,Sports,"Canada, Virginia",Sub_Urban,TRUE,TRUE,FALSE,(93) 203 4560
1304,4/27/2021 11:07,38,julie,creighton,male,Marketer Manager,6,"$12,251 ",Facebook,Lifestlye,"Canada, Idaho",Sub_Urban,FALSE,TRUE,FALSE,(95) 555 82 82
1305,4/27/2021 11:07,37,christopher,schild,female,Software Engineer,4,"$19,244 ",Facebook,Sports,"Canada, District of Columbia",Sub_Urban,FALSE,FALSE,TRUE,(11) 555-9482
1306,4/27/2021 11:07,25,patrick,o'donnell,female,Marketer Manager,5,"$14,569 ",Instagram,Sports,"Canada, New York",Rural,TRUE,TRUE,FALSE,(503) 555-7555
1307,4/27/2021 11:08,24,paul,gonzalez,male,Marketer Manager,9,"$12,744 ",Facebook,Lifestlye,"Canada, MassachUnited States of America s of Americaetts",Urban,TRUE,TRUE,FALSE,(2) 283-2951
1308,4/27/2021 11:08,20,paul,gonzalez,non-binary,Marketer Manager,7,"$16,041 ",Instagram,Sports,"Canada, Minnesota",Sub_Urban,FALSE,FALSE,FALSE,(21) 555-0091
1309,4/27/2021 11:08,34,gary,mitchum,male,Software Engineer,9,"$14,675 ",Instagram,Travel,"Canada, District of Columbia",Rural,TRUE,TRUE,TRUE,(5) 555-1340
1310,4/27/2021 11:08,50,jim,sink,non-binary,Student,7,"$11,560 ",Facebook,Sports,"Canada, ",Rural,TRUE,TRUE,FALSE,(503) 555-6874
1311,4/27/2021 11:08,29,jim,sink,female,Student,1,"$11,164 ",Instagram,Sports,"Canada, Texas",Rural,TRUE,FALSE,TRUE,2967 542
1312,4/27/2021 11:08,39,jim,sink,non-binary,Marketer Manager,8,"$15,419 ",YouTube,Travel,"Canada, Pennsylvania",Urban,TRUE,FALSE,TRUE,(198) 555-8888
1313,4/27/2021 11:08,39,karl,braun,female,Software Engineer,4,"$12,722 ",YouTube,Travel,"Canada, ",Sub_Urban,FALSE,TRUE,FALSE,0555-09876
1314,4/27/2021 11:08,63,karl,braun,non-binary,Marketer Manager,3,"$10,470 ",Facebook,Travel,"Canada, Minnesota",Rural,TRUE,FALSE,TRUE,30.59.84.10
1315,4/27/2021 11:08,47,karl,braun,non-binary,Student,7,"$19,608 ",Facebook,Travel,"Canada, MassachUnited States of America s of Americaetts",Urban,FALSE,FALSE,FALSE,61.77.61.10
1316,4/27/2021 11:08,55,roger,barcio,non-binary,Software Engineer,3,"$11,468 ",Instagram,Sports,"Canada, New York",Rural,TRUE,TRUE,TRUE,(604) 555-3392
1317,4/27/2021 11:08,55,parhena,norris,male,Student,8,"$17,925 ",Instagram,Travel,"Canada, Illinois",Rural,TRUE,FALSE,FALSE,(509) 555-7969
1318,4/27/2021 11:08,62,katherine,ducich,male,Student,6,"$10,808 ",Instagram,Travel,"Canada, Texas",Rural,FALSE,TRUE,TRUE,069-0245984
1319,4/27/2021 11:08,25,elpida,rittenbach,female,Software Engineer,5,"$18,363 ",Instagram,Lifestlye,"Canada, Georgia",Rural,TRUE,TRUE,FALSE,(415) 555-5938
1320,4/27/2021 11:08,44,rick,bensley,female,Software Engineer,4,"$16,719 ",YouTube,Travel,"Canada, Texas",Rural,FALSE,TRUE,FALSE,(9) 331-6954
1321,4/27/2021 11:08,44,rick,bensley,male,Marketer Manager,8,"$15,073 ",YouTube,Travel,"Canada, Illinois",Urban,TRUE,TRUE,FALSE,(8) 34-56-12
1322,4/27/2021 11:08,51,rick,bensley,female,Marketer Manager,8,"$18,012 ",Facebook,Lifestlye,"Canada, California",Sub_Urban,TRUE,FALSE,FALSE,(503) 555-9573
1323,4/27/2021 11:08,38,gary,zandusky,male,Student,1,"$11,645 ",Instagram,Lifestlye,"Canada, MassachUnited States of America s of Americaetts",Sub_Urban,TRUE,TRUE,TRUE,035-640230
1324,4/27/2021 11:08,47,lena,cacioppo,non-binary,Software Engineer,9,"$18,249 ",Instagram,Sports,"Canada, Texas",Sub_Urban,TRUE,TRUE,TRUE,(02) 201 24 67
1325,4/27/2021 11:08,50,lena,cacioppo,female,Software Engineer,5,"$11,129 ",Facebook,Lifestlye,"Canada, ",Sub_Urban,TRUE,TRUE,FALSE,(514) 555-8054
1326,4/27/2021 11:08,45,lena,cacioppo,female,Marketer Manager,4,"$11,353 ",Instagram,Sports,"Canada, Washington",Urban,FALSE,TRUE,TRUE,0342-023176
1327,4/27/2021 11:08,64,janet,martin,male,Student,6,"$10,767 ",Instagram,Lifestlye,"Canada, ",Urban,FALSE,FALSE,FALSE,(171) 555-7733
1328,4/27/2021 11:08,50,janet,martin,female,Student,6,"$13,895 ",Instagram,Lifestlye,"Canada, ",Urban,TRUE,FALSE,FALSE,(1) 135-5333
1329,4/27/2021 11:08,22,janet,martin,female,Marketer Manager,2,"$18,874 ",Instagram,Sports,"Canada, Georgia",Rural,TRUE,FALSE,TRUE,(907) 555-7584
1330,4/27/2021 11:08,36,pete,armstrong,non-binary,Software Engineer,8,"$13,454 ",Instagram,Lifestlye,"Canada, ",Rural,FALSE,TRUE,TRUE,0221-0644327
1331,4/27/2021 11:08,21,cynthia,voltz,female,Marketer Manager,7,"$17,329 ",Facebook,Sports,"Canada, Illinois",Rural,FALSE,FALSE,FALSE,(1) 42.34.22.66
1332,4/27/2021 11:08,52,clay,ludtke,non-binary,Marketer Manager,1,"$11,790 ",Instagram,Lifestlye,"Canada, North Carolina",Sub_Urban,TRUE,FALSE,TRUE,(5) 552-3745
1333,4/27/2021 11:08,34,clay,ludtke,male,Marketer Manager,5,"$19,669 ",Facebook,Travel,"Canada, Missouri",Rural,TRUE,TRUE,FALSE,6562-9722
1334,4/27/2021 11:08,61,ryan,crowe,female,Marketer Manager,6,"$10,885 ",Instagram,Lifestlye,"Canada, MassachUnited States of America s of Americaetts",Sub_Urban,FALSE,FALSE,TRUE,(1) 356-5634
1335,4/27/2021 11:08,45,ryan,crowe,non-binary,Software Engineer,4,"$17,734 ",YouTube,Sports,"Canada, Illinois",Rural,TRUE,TRUE,TRUE,(21) 555-4252
1336,4/27/2021 11:08,47,ryan,crowe,male,Marketer Manager,2,"$13,906 ",YouTube,Lifestlye,"Canada, Ohio",Sub_Urban,FALSE,FALSE,TRUE,(11) 555-1189
1337,4/27/2021 11:08,46,ryan,crowe,female,Software Engineer,4,"$14,492 ",YouTube,Sports,"Canada, Connecticut",Rural,TRUE,FALSE,TRUE,0372-035188
1338,4/27/2021 11:08,63,dave,kipp,male,Marketer Manager,1,"$19,730 ",YouTube,Sports,"Canada, ",Rural,FALSE,FALSE,TRUE,(1) 123-5555
1339,4/27/2021 11:08,23,greg,guthrie,female,Student,7,"$12,073 ",Facebook,Travel,"Canada, New York",Urban,FALSE,FALSE,FALSE,(505) 555-5939
1340,4/27/2021 11:08,52,steven,cartwright,male,Software Engineer,2,"$10,312 ",Facebook,Travel,"Canada, Connecticut",Rural,TRUE,TRUE,TRUE,0522-556721
1341,4/27/2021 11:08,58,steven,cartwright,male,Student,2,"$16,269 ",Instagram,Sports,"Canada, New York",Rural,FALSE,TRUE,TRUE,(21) 555-3412
1342,4/27/2021 11:08,54,steven,cartwright,non-binary,Marketer Manager,9,"$15,317 ",YouTube,Lifestlye,"Canada, Wisconsin",Urban,TRUE,FALSE,FALSE,0897-034214
1343,4/27/2021 11:08,41,steven,cartwright,male,Marketer Manager,5,"$10,810 ",Facebook,Sports,"Canada, Pennsylvania",Sub_Urban,TRUE,TRUE,FALSE,(91) 745 6200
1344,4/27/2021 11:08,46,steven,cartwright,female,Marketer Manager,2,"$16,841 ",Instagram,Sports,"Canada, Texas",Urban,TRUE,FALSE,FALSE,07-98 92 35
1345,4/27/2021 11:08,63,alan,dominguez,female,Software Engineer,9,"$12,032 ",Instagram,Lifestlye,"Canada, District of Columbia",Urban,TRUE,FALSE,TRUE,(208) 555-8097
1346,4/27/2021 11:08,48,philip,fox,non-binary,Student,9,"$19,699 ",Facebook,Lifestlye,"Canada, North Carolina",Sub_Urban,FALSE,FALSE,TRUE,(171) 555-1717
1347,4/27/2021 11:08,52,troy,staebel,female,Software Engineer,1,"$17,129 ",YouTube,Lifestlye,"Canada, Pennsylvania",Rural,TRUE,FALSE,FALSE,31 12 34 56
1348,4/27/2021 11:08,50,troy,staebel,female,Software Engineer,3,"$12,705 ",Instagram,Lifestlye,"Canada, ",Sub_Urban,TRUE,FALSE,FALSE,(1) 47.55.60.10
1349,4/27/2021 11:08,38,lindsay,shagiari,female,Marketer Manager,4,"$18,788 ",YouTube,Sports,"Canada, New Jersey",Rural,TRUE,FALSE,FALSE,(307) 555-4680
1350,4/27/2021 11:08,49,lindsay,shagiari,male,Student,7,"$12,147 ",YouTube,Sports,"Canada, ",Rural,TRUE,TRUE,FALSE,(071) 23 67 22 20
1351,4/27/2021 11:08,40,dorothy,wardle,male,Marketer Manager,4,"$10,615 ",YouTube,Travel,"Canada, New York",Sub_Urban,FALSE,TRUE,TRUE,(503) 555-3612
1352,4/27/2021 11:08,50,dorothy,wardle,female,Software Engineer,2,"$10,947 ",Instagram,Sports,"Canada, Ohio",Urban,TRUE,FALSE,TRUE,(406) 555-5834
1353,4/27/2021 11:08,20,dorothy,wardle,non-binary,Marketer Manager,7,"$15,677 ",YouTube,Lifestlye,"Canada, MassachUnited States of America s of Americaetts",Sub_Urban,FALSE,TRUE,TRUE,0251-031259
1354,4/27/2021 11:08,35,lena,creighton,male,Student,6,"$14,651 ",Instagram,Travel,"Canada, Michigan",Rural,FALSE,FALSE,TRUE,(5) 555-2933
1355,4/27/2021 11:08,42,lena,creighton,non-binary,Marketer Manager,3,"$17,866 ",YouTube,Lifestlye,"Canada, Pennsylvania",Sub_Urban,FALSE,TRUE,TRUE,(11) 555-2167
1356,4/27/2021 11:08,59,lena,creighton,female,Student,6,"$12,013 ",Instagram,Sports,"Canada, Wisconsin",Sub_Urban,TRUE,TRUE,FALSE,(206) 555-8257
1357,4/27/2021 11:08,48,lena,creighton,female,Student,6,"$13,697 ",YouTube,Travel,"Canada, Minnesota",Rural,TRUE,TRUE,TRUE,86 21 32 43
1358,4/27/2021 11:08,20,lena,creighton,male,Marketer Manager,5,"$10,490 ",Facebook,Lifestlye,"Canada, Colorado",Urban,TRUE,FALSE,FALSE,78.32.54.86
1359,4/27/2021 11:08,57,lena,creighton,female,Software Engineer,4,"$14,350 ",YouTube,Travel,"Canada, New York",Sub_Urban,TRUE,TRUE,FALSE,26.47.15.10
1360,4/27/2021 11:08,63,lena,creighton,male,Marketer Manager,1,"$12,428 ",YouTube,Travel,"Canada, New Jersey",Rural,FALSE,FALSE,FALSE,0711-020361
1361,4/27/2021 11:08,41,jonathan,doherty,female,Software Engineer,6,"$14,987 ",Instagram,Sports,"Canada, District of Columbia",Rural,FALSE,FALSE,TRUE,981-443655
1362,4/27/2021 11:08,49,sally,hughsby,female,Software Engineer,2,"$18,733 ",Instagram,Lifestlye,"Canada, District of Columbia",Sub_Urban,TRUE,FALSE,FALSE,(14) 555-8122
1363,4/27/2021 11:08,64,sally,hughsby,male,Marketer Manager,3,"$19,479 ",YouTube,Travel,"Canada, Colorado",Urban,TRUE,TRUE,TRUE,(206) 555-4112
1364,4/27/2021 11:08,39,sally,hughsby,male,Software Engineer,8,"$19,825 ",Facebook,Travel,"Canada, Pennsylvania",Sub_Urban,TRUE,TRUE,FALSE,90-224 8858
1365,4/27/2021 11:08,40,sandra,glassco,male,Software Engineer,6,"$14,920 ",Facebook,Lifestlye,"Canada, Connecticut",Urban,TRUE,TRUE,TRUE,(26) 642-7012
1366,4/27/2021 11:08,19,helen,andreada,female,Marketer Manager,3,"$12,926 ",Instagram,Travel,"Canada, Louisiana",Urban,TRUE,FALSE,FALSE,030-0074321
1367,4/27/2021 11:08,44,maureen,gastineau,female,Marketer Manager,7,"$19,544 ",Facebook,Travel,"Canada, Minnesota",Urban,TRUE,FALSE,TRUE,(5) 555-4729
1368,4/27/2021 11:08,59,justin,ellison,non-binary,Marketer Manager,4,"$17,282 ",YouTube,Travel,"Canada, California",Urban,TRUE,TRUE,FALSE,(5) 555-3932
1369,4/27/2021 11:08,19,justin,ellison,male,Software Engineer,9,"$14,376 ",Instagram,Lifestlye,"Canada, Missouri",Sub_Urban,FALSE,FALSE,FALSE,(171) 555-7788
1370,4/27/2021 11:08,43,justin,ellison,female,Student,5,"$19,490 ",YouTube,Lifestlye,"Canada, Colorado",Rural,FALSE,TRUE,FALSE,0921-12 34 65
1371,4/27/2021 11:08,34,justin,ellison,female,Software Engineer,3,"$14,868 ",Instagram,Lifestlye,"Canada, Oregon",Rural,FALSE,TRUE,FALSE,0621-08460
1372,4/27/2021 11:08,57,tamara,willingham,male,Student,2,"$16,986 ",Instagram,Lifestlye,"Canada, Florida",Rural,FALSE,TRUE,TRUE,88.60.15.31
1373,4/27/2021 11:08,50,tamara,willingham,non-binary,Marketer Manager,2,"$16,862 ",Instagram,Sports,"Canada, ",Rural,TRUE,TRUE,TRUE,(91) 555 22 82
1374,4/27/2021 11:08,26,stephanie,phelps,male,Student,3,"$14,423 ",Instagram,Travel,"Canada, Washington",Rural,TRUE,FALSE,TRUE,91.24.45.40
1375,4/27/2021 11:08,60,stephanie,phelps,non-binary,Marketer Manager,2,"$16,870 ",Facebook,Lifestlye,"Canada, Florida",Rural,TRUE,TRUE,FALSE,(604) 555-4729
1376,4/27/2021 11:08,56,stephanie,phelps,female,Marketer Manager,4,"$18,159 ",YouTube,Travel,"Canada, District of Columbia",Sub_Urban,TRUE,TRUE,FALSE,(171) 555-1212
1377,4/27/2021 11:09,46,neil,knudson,non-binary,Student,2,"$12,073 ",YouTube,Travel,"Canada, Ohio",Urban,TRUE,TRUE,FALSE,(1) 135-5555
1378,4/27/2021 11:09,59,dave,brooks,female,Marketer Manager,9,"$16,170 ",YouTube,Sports,"Canada, Minnesota",Rural,FALSE,TRUE,FALSE,(5) 555-3392
1379,4/27/2021 11:09,43,nora,paige,male,Student,2,"$10,701 ",Instagram,Lifestlye,"Canada, Montana",Sub_Urban,TRUE,TRUE,FALSE,0452-076545
1380,4/27/2021 11:09,52,nora,paige,male,Marketer Manager,9,"$18,113 ",Facebook,Lifestlye,"Canada, Texas",Rural,FALSE,TRUE,FALSE,(11) 555-7647
1381,4/27/2021 11:09,42,ted,trevino,male,Software Engineer,6,"$16,825 ",YouTube,Travel,"Canada, Kentucky",Rural,TRUE,TRUE,TRUE,(171) 555-2282
1382,4/27/2021 11:09,41,eric,murdock,non-binary,Software Engineer,1,"$17,867 ",Facebook,Lifestlye,"Canada, Wisconsin",Urban,FALSE,FALSE,TRUE,0241-039123
1383,4/27/2021 11:09,30,ruben,dartt,female,Marketer Manager,4,"$14,264 ",Instagram,Travel,"Canada, Missouri",Urban,TRUE,FALSE,TRUE,40.67.88.88
1384,4/27/2021 11:09,24,max,jones,male,Marketer Manager,1,"$17,968 ",YouTube,Travel,"Canada, Wisconsin",Urban,FALSE,FALSE,TRUE,(171) 555-0297
1385,4/27/2021 11:09,53,becky,martin,male,Student,6,"$18,146 ",Facebook,Sports,"Canada, District of Columbia",Rural,TRUE,FALSE,TRUE,7675-3425
1386,4/27/2021 11:09,62,becky,martin,female,Software Engineer,4,"$17,776 ",Instagram,Sports,"Canada, Ohio",Rural,TRUE,TRUE,TRUE,(11) 555-9857
1387,4/27/2021 11:09,37,becky,martin,male,Student,3,"$18,558 ",Facebook,Sports,"Canada, ",Rural,TRUE,FALSE,TRUE,(91) 555 94 44
1388,4/27/2021 11:09,18,becky,martin,female,Marketer Manager,3,"$18,719 ",YouTube,Travel,"Canada, District of Columbia",Urban,TRUE,FALSE,TRUE,20.16.10.16
1389,4/27/2021 11:09,25,becky,martin,female,Marketer Manager,9,"$14,886 ",YouTube,Lifestlye,"Canada, Texas",Sub_Urban,FALSE,FALSE,FALSE,0695-34 67 21
1390,4/27/2021 11:09,63,becky,martin,female,Student,6,"$13,935 ",Instagram,Sports,"Canada, MassachUnited States of America s of Americaetts",Rural,TRUE,TRUE,FALSE,089-0877310
1391,4/27/2021 11:09,33,becky,martin,female,Marketer Manager,9,"$14,619 ",Instagram,Lifestlye,"Canada, District of Columbia",Rural,FALSE,FALSE,FALSE,40.32.21.21
1392,4/27/2021 11:09,31,chad,sievert,female,Software Engineer,5,"$15,191 ",Instagram,Sports,"Canada, Florida",Rural,TRUE,FALSE,FALSE,011-4988260
1393,9/2/1997 0:00,29,chad,sievert,non-binary,Student,2,"$16,875 ",Facebook,Sports,"Canada, California",Sub_Urban,FALSE,TRUE,FALSE,(1) 354-2534
1394,10/13/1997 0:00,40,chad,sievert,male,Software Engineer,8,"$17,856 ",Facebook,Travel,"Canada, MassachUnited States of America s of Americaetts",Rural,TRUE,FALSE,FALSE,(93) 203 4560
1395,10/21/1997 0:00,32,jennifer,braxton,non-binary,Software Engineer,5,"$15,401 ",Facebook,Sports,"Canada, Colorado",Sub_Urban,TRUE,TRUE,FALSE,(95) 555 82 82
1396,1/21/1998 0:00,45,jennifer,braxton,male,Software Engineer,2,"$13,022 ",Instagram,Sports,"Canada, South Carolina",Rural,FALSE,FALSE,TRUE,(11) 555-9482
1397,3/24/1998 0:00,51,shirley,jackson,non-binary,Student,4,"$15,738 ",YouTube,Travel,"Canada, District of Columbia",Sub_Urban,TRUE,TRUE,TRUE,(503) 555-7555
1398,4/13/1998 0:00,19,joel,eaton,female,Marketer Manager,9,"$15,984 ",YouTube,Lifestlye,"Canada, California",Rural,TRUE,FALSE,FALSE,(2) 283-2951
1399,9/24/1996 0:00,49,joel,eaton,male,Software Engineer,4,"$11,770 ",Facebook,Sports,"Canada, New York",Urban,FALSE,FALSE,TRUE,(21) 555-0091
1400,8/14/1997 0:00,40,jim,kriz,male,Software Engineer,4,"$19,969 ",Facebook,Travel,"Canada, Iowa",Urban,TRUE,FALSE,TRUE,(5) 555-1340
1401,12/12/1997 0:00,39,david,kendrick,non-binary,Software Engineer,2,"$18,989 ",YouTube,Sports,"Canada, MassachUnited States of America s of Americaetts",Urban,FALSE,TRUE,TRUE,(503) 555-6874
1402,3/11/1998 0:00,42,david,kendrick,non-binary,Marketer Manager,6,"$13,215 ",YouTube,Travel,"Canada, Texas",Urban,TRUE,FALSE,TRUE,2967 542
1403,12/2/1996 0:00,39,robert,marley,male,Marketer Manager,2,"$16,694 ",Facebook,Lifestlye,"Canada, ",Rural,FALSE,TRUE,TRUE,(198) 555-8888
1404,4/22/1997 0:00,39,robert,marley,non-binary,Student,7,"$12,976 ",Facebook,Lifestlye,"Canada, Colorado",Urban,FALSE,TRUE,FALSE,0555-09876
1405,5/21/1997 0:00,59,robert,marley,non-binary,Marketer Manager,3,"$13,737 ",YouTube,Travel,"Canada, Virginia",Sub_Urban,FALSE,TRUE,TRUE,30.59.84.10
1406,6/20/1997 0:00,23,sally,knutson,non-binary,Student,3,"$19,903 ",Instagram,Travel,"Canada, ",Urban,FALSE,TRUE,FALSE,61.77.61.10
1407,9/26/1997 0:00,32,frank,merwin,female,Student,5,"$10,752 ",Facebook,Travel,"Canada, ",Urban,TRUE,FALSE,FALSE,(604) 555-3392
1408,10/1/1997 0:00,60,alice,mccarthy,female,Student,3,"$11,392 ",YouTube,Lifestlye,"Canada, Maryland",Urban,TRUE,FALSE,FALSE,(509) 555-7969
1409,2/10/1998 0:00,54,alice,mccarthy,non-binary,Student,2,"$16,789 ",YouTube,Sports,"Canada, California",Rural,FALSE,FALSE,TRUE,069-0245984
1410,11/20/1996 0:00,50,mark,packer,non-binary,Student,9,"$10,677 ",YouTube,Lifestlye,"Canada, New Hampshire",Urban,TRUE,TRUE,FALSE,(415) 555-5938
1411,12/18/1996 0:00,25,mark,packer,female,Software Engineer,2,"$10,105 ",YouTube,Travel,"Canada, Pennsylvania",Sub_Urban,TRUE,FALSE,FALSE,(9) 331-6954
1412,2/26/1997 0:00,61,mark,packer,female,Marketer Manager,2,"$14,753 ",Instagram,Travel,"Canada, ",Urban,TRUE,TRUE,FALSE,(8) 34-56-12
1413,6/10/1997 0:00,61,mark,packer,male,Software Engineer,8,"$11,946 ",YouTube,Lifestlye,"Canada, Illinois",Urban,FALSE,TRUE,FALSE,(503) 555-9573
1414,10/23/1997 0:00,22,mark,packer,male,Student,9,"$15,544 ",Facebook,Travel,"Canada, New York",Urban,TRUE,TRUE,TRUE,035-640230
1415,11/18/1997 0:00,56,mary,zewe,female,Marketer Manager,7,"$11,095 ",Instagram,Lifestlye,"Canada, Wisconsin",Sub_Urban,TRUE,FALSE,FALSE,(02) 201 24 67
1416,11/21/1997 0:00,21,cassandra,brandow,non-binary,Software Engineer,3,"$16,985 ",YouTube,Travel,"Canada, Pennsylvania",Urban,FALSE,FALSE,FALSE,(514) 555-8054
1417,12/15/1997 0:00,23,cassandra,brandow,non-binary,Software Engineer,9,"$11,782 ",Instagram,Sports,"Canada, Illinois",Sub_Urban,TRUE,TRUE,FALSE,0342-023176
1418,1/8/1998 0:00,62,valerie,mitchum,non-binary,Student,3,"$14,541 ",Facebook,Sports,"Canada, North Carolina",Sub_Urban,FALSE,FALSE,FALSE,(171) 555-7733
1419,2/9/1998 0:00,49,fred,hopkins,non-binary,Software Engineer,5,"$13,257 ",YouTube,Travel,"Canada, Maryland",Urban,FALSE,FALSE,TRUE,(1) 135-5333
1420,3/9/1998 0:00,47,fred,hopkins,male,Software Engineer,9,"$16,213 ",Facebook,Lifestlye,"Canada, ",Sub_Urban,FALSE,TRUE,FALSE,(907) 555-7584
1421,3/25/1998 0:00,64,maria,bertelson,female,Software Engineer,3,"$14,869 ",YouTube,Sports,"Canada, North Carolina",Rural,TRUE,TRUE,FALSE,0221-0644327
1422,4/13/1998 0:00,52,bruce,stewart,non-binary,Software Engineer,7,"$11,561 ",YouTube,Lifestlye,"Canada, California",Urban,TRUE,FALSE,FALSE,(1) 42.34.22.66
1423,8/16/1996 0:00,57,bruce,stewart,male,Software Engineer,1,"$14,006 ",YouTube,Travel,"Canada, Ohio",Urban,FALSE,TRUE,FALSE,(5) 552-3745
1424,9/12/1996 0:00,33,logan,currie,non-binary,Student,4,"$19,867 ",YouTube,Lifestlye,"Canada, MassachUnited States of America s of Americaetts",Sub_Urban,FALSE,TRUE,FALSE,6562-9722
1425,12/20/1996 0:00,30,heather,kirkland,female,Student,4,"$19,314 ",YouTube,Sports,"Canada, South Carolina",Sub_Urban,FALSE,FALSE,FALSE,(1) 356-5634
1426,2/21/1997 0:00,59,laurel,elliston,male,Software Engineer,7,"$13,981 ",Instagram,Lifestlye,"Canada, ",Urban,FALSE,FALSE,TRUE,(21) 555-4252
1427,2/20/1997 0:00,47,joseph,holt,female,Student,8,"$19,493 ",YouTube,Lifestlye,"Canada, Pennsylvania",Rural,FALSE,TRUE,FALSE,(11) 555-1189
1428,5/7/1997 0:00,36,joseph,holt,female,Student,1,"$15,682 ",YouTube,Travel,"Canada, California",Sub_Urban,FALSE,FALSE,TRUE,0372-035188
1429,6/25/1997 0:00,34,joseph,holt,male,Marketer Manager,5,"$15,782 ",Instagram,Travel,"Canada, New York",Sub_Urban,TRUE,TRUE,TRUE,(1) 123-5555
1430,8/20/1997 0:00,36,joseph,holt,male,Software Engineer,7,"$10,943 ",Instagram,Travel,"Canada, California",Rural,FALSE,TRUE,FALSE,(505) 555-5939
1431,9/11/1997 0:00,45,joseph,holt,male,Student,4,"$14,550 ",Instagram,Sports,"Canada, Washington",Rural,FALSE,FALSE,TRUE,0522-556721
1432,9/26/1997 0:00,43,michael,stewart,male,Student,4,"$19,137 ",Instagram,Sports,"Canada, New York",Urban,FALSE,TRUE,FALSE,(21) 555-3412
1433,10/7/1997 0:00,54,victoria,wilson,male,Software Engineer,4,"$10,600 ",Instagram,Travel,"Canada, District of Columbia",Rural,TRUE,TRUE,TRUE,0897-034214
1434,11/10/1997 0:00,43,victoria,wilson,male,Marketer Manager,6,"$16,376 ",Instagram,Travel,"Canada, Virginia",Urban,TRUE,TRUE,FALSE,(91) 745 6200
1435,12/24/1997 0:00,40,victoria,wilson,male,Software Engineer,7,"$19,609 ",YouTube,Sports,"Canada, New Jersey",Rural,TRUE,FALSE,TRUE,07-98 92 35
1436,1/23/1998 0:00,26,victoria,wilson,non-binary,Marketer Manager,2,"$11,524 ",YouTube,Sports,"Canada, California",Sub_Urban,TRUE,FALSE,TRUE,(208) 555-8097
1437,2/6/1998 0:00,29,victoria,wilson,female,Software Engineer,5,"$13,766 ",Facebook,Sports,"Canada, ",Urban,FALSE,FALSE,FALSE,(171) 555-1717
1438,2/12/1998 0:00,18,jonathan,howell,male,Software Engineer,4,"$10,250 ",YouTube,Sports,"Canada, Illinois",Urban,TRUE,TRUE,TRUE,31 12 34 56
1439,3/3/1998 0:00,18,jonathan,howell,non-binary,Software Engineer,3,"$19,736 ",YouTube,Travel,"Canada, ",Urban,FALSE,TRUE,TRUE,(1) 47.55.60.10
1440,4/8/1998 0:00,64,joni,blumstein,non-binary,Software Engineer,7,"$10,078 ",Instagram,Sports,"Canada, Colorado",Rural,FALSE,FALSE,TRUE,(307) 555-4680
1441,4/16/1997 0:00,51,joni,blumstein,non-binary,Marketer Manager,6,"$13,123 ",Instagram,Travel,"Canada, Minnesota",Sub_Urban,FALSE,FALSE,TRUE,(071) 23 67 22 20
1442,4/29/1997 0:00,49,joni,blumstein,female,Marketer Manager,7,"$19,089 ",YouTube,Lifestlye,"Canada, Illinois",Urban,FALSE,FALSE,TRUE,(503) 555-3612
1443,7/14/1997 0:00,42,joni,blumstein,male,Student,5,"$17,064 ",Facebook,Lifestlye,"Canada, ",Urban,FALSE,TRUE,FALSE,(406) 555-5834
1444,8/1/1997 0:00,57,joni,blumstein,non-binary,Software Engineer,6,"$18,417 ",Instagram,Sports,"Canada, California",Urban,FALSE,FALSE,TRUE,0251-031259
1445,2/3/1998 0:00,62,joni,blumstein,female,Marketer Manager,5,"$11,209 ",YouTube,Lifestlye,"Canada, MassachUnited States of America s of Americaetts",Urban,TRUE,TRUE,TRUE,(5) 555-2933
1446,3/20/1998 0:00,18,david,smith,female,Marketer Manager,7,"$15,153 ",YouTube,Lifestlye,"Canada, ",Sub_Urban,TRUE,FALSE,FALSE,(11) 555-2167
1447,4/27/2021 11:02,33,david,smith,female,Marketer Manager,2,"$14,898 ",Facebook,Lifestlye,"Canada, Washington",Rural,TRUE,TRUE,FALSE,(206) 555-8257
1448,8/12/1996 0:00,56,david,smith,non-binary,Software Engineer,5,"$12,178 ",Facebook,Sports,"Canada, Florida",Sub_Urban,TRUE,TRUE,FALSE,86 21 32 43
1449,9/10/1996 0:00,22,valerie,dominguez,male,Student,6,"$17,610 ",Instagram,Sports,"Canada, MassachUnited States of America s of Americaetts",Urban,TRUE,FALSE,TRUE,78.32.54.86
1450,12/2/1996 0:00,39,valerie,dominguez,non-binary,Marketer Manager,6,"$18,895 ",Facebook,Lifestlye,"Canada, North Carolina",Sub_Urban,FALSE,TRUE,TRUE,26.47.15.10
